"","storm_id","storm_name","n_obs","basin","basinid","year","num_id","max_wind_mph","max_wind_ms","min_pressure","max_category","aceyear","sum_of_sq_knts","ace","named","hurricane","hurricane_major","hurricane_intense"
"2276","EP061988","FABIO",49,"Eastern Pacific",2,"1988",198806.2,138,61.728,943,4,1988,167250,16.725,1,1,1,1
"2277","EP061989","DALILIA",42,"Eastern Pacific",2,"1989",198906.2,92,41.152,977,1,1989,146500,14.65,1,1,NA,NA
"2278","EP061990","UNNAMED",17,"Eastern Pacific",2,"1990",199006.2,35,15.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","EP061991","ENRIQUE",26,"Eastern Pacific",2,"1991",199106.2,75,33.436,987,1,1991,35050,3.505,1,1,NA,NA
"2280","EP061992","ESTELLE",34,"Eastern Pacific",2,"1992",199206.2,138,61.728,943,4,1992,186975,18.6975,1,1,1,1
"2281","EP061993","EUGENE",38,"Eastern Pacific",2,"1993",199306.2,127,56.584,948,3,1993,197600,19.76,1,1,1,NA
"2282","EP061994","FABIO",21,"Eastern Pacific",2,"1994",199406.2,46,20.576,1002,NA,1994,6500,0.65,1,NA,NA,NA
"2283","EP061995","ERICK",26,"Eastern Pacific",2,"1995",199506.2,63,28.292,994,NA,1995,19150,1.915,1,NA,NA,NA
"2284","EP061996","UNNAMED",6,"Eastern Pacific",2,"1996",199606.2,35,15.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","EP061997","DOLORES",30,"Eastern Pacific",2,"1997",199706.2,92,41.152,975,1,1997,83625,8.3625,1,1,NA,NA
"2286","EP061998","ESTELLE",41,"Eastern Pacific",2,"1998",199806.2,132,59.156,948,4,1998,146025,14.6025,1,1,1,1
"2287","EP061999","UNNAMED",6,"Eastern Pacific",2,"1999",199906.2,35,15.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","EP062000","DANIEL",54,"Eastern Pacific",2,"2000",200006.2,127,56.584,954,3,2000,240775,24.0775,1,1,1,NA
"2289","EP062001","UNNAMED",7,"Eastern Pacific",2,"2001",200106.2,35,15.432,1007,NA,NA,NA,NA,NA,NA,NA,NA
"2290","EP062002","ELIDA",35,"Eastern Pacific",2,"2002",200206.2,161,72.016,921,5,2002,181450,18.145,1,1,1,1
"2291","EP062003","FELICIA",28,"Eastern Pacific",2,"2003",200306.2,52,23.148,1000,NA,2003,12100,1.21,1,NA,NA,NA
"2292","EP062004","UNNAMED",4,"Eastern Pacific",2,"2004",200406.2,29,12.86,1008,NA,NA,NA,NA,NA,NA,NA,NA
"2293","EP062005","FERNANDA",33,"Eastern Pacific",2,"2005",200506.2,86,38.58,978,1,2005,90600,9.06,1,1,NA,NA
"2294","EP062006","EMILIA",41,"Eastern Pacific",2,"2006",200606.2,63,28.292,990,NA,2006,45750,4.575,1,NA,NA,NA
"2295","EP062007","COSME",42,"Eastern Pacific",2,"2007",200706.2,75,33.436,987,1,2007,27650,2.765,1,1,NA,NA
"2296","EP062008","ELIDA",41,"Eastern Pacific",2,"2008",200806.2,104,46.296,970,2,2008,114500,11.45,1,1,NA,NA
"2297","EP062009","LANA",16,"Eastern Pacific",2,"2009",200906.2,63,28.292,995,NA,2009,24275,2.4275,1,NA,NA,NA
"2298","EP062010","SIX",18,"Eastern Pacific",2,"2010",201006.2,35,15.432,1006,NA,NA,NA,NA,NA,NA,NA,NA
"2299","EP062011","FERNANDA",29,"Eastern Pacific",2,"2011",201106.2,69,30.864,992,NA,2011,31950,3.195,1,NA,NA,NA
"2300","EP062012","FABIO",40,"Eastern Pacific",2,"2012",201206.2,109,48.868,966,2,2012,107475,10.7475,1,1,NA,NA
"2301","EP062013","FLOSSIE",23,"Eastern Pacific",2,"2013",201306.2,69,30.864,994,NA,2013,42225,4.2225,1,NA,NA,NA
"2302","EP062014","FAUSTO",13,"Eastern Pacific",2,"2014",201406.2,46,20.576,1004,NA,2014,7250,0.725,1,NA,NA,NA
"2303","EP062015","ENRIQUE",38,"Eastern Pacific",2,"2015",201506.2,52,23.148,1000,NA,2015,24350,2.435,1,NA,NA,NA
"2304","EP062016","ESTELLE",38,"Eastern Pacific",2,"2016",201606.2,69,30.864,990,NA,2016,68925,6.8925,1,NA,NA,NA
"2305","EP071951","UNNAMED",17,"Eastern Pacific",2,"1951",195107.2,52,23.148,NA,NA,1951,34425,3.4425,1,NA,NA,NA
"2306","EP071952","UNNAMED",9,"Eastern Pacific",2,"1952",195207.2,86,38.58,NA,1,1952,50625,5.0625,1,1,NA,NA
"2307","EP071954","UNNAMED",25,"Eastern Pacific",2,"1954",195407.2,52,23.148,981,NA,1954,50625,5.0625,1,NA,NA,NA
"2308","EP071956","UNNAMED",13,"Eastern Pacific",2,"1956",195607.2,86,38.58,NA,1,1956,71100,7.11,1,1,NA,NA
"2309","EP071957","UNNAMED",4,"Eastern Pacific",2,"1957",195707.2,52,23.148,NA,NA,1957,8100,0.81,1,NA,NA,NA
"2310","EP071958","UNNAMED",7,"Eastern Pacific",2,"1958",195807.2,52,23.148,NA,NA,1958,14175,1.4175,1,NA,NA,NA
"2311","EP071959","UNNAMED",8,"Eastern Pacific",2,"1959",195907.2,52,23.148,NA,NA,1959,16200,1.62,1,NA,NA,NA
"2312","EP071960","HYACINTH",9,"Eastern Pacific",2,"1960",196007.2,86,38.58,NA,1,1960,28125,2.8125,1,1,NA,NA
"2313","EP071961","PAULINE",5,"Eastern Pacific",2,"1961",196107.2,52,23.148,NA,NA,1961,10125,1.0125,1,NA,NA,NA
"2314","EP071962","CLAUDIA",19,"Eastern Pacific",2,"1962",196207.2,52,23.148,NA,NA,1962,34425,3.4425,1,NA,NA,NA
"2315","EP071963","MONA",7,"Eastern Pacific",2,"1963",196307.2,86,38.58,NA,1,1963,28125,2.8125,1,1,NA,NA
"2316","EP071965","EMILY",31,"Eastern Pacific",2,"1965",196507.2,92,41.152,NA,1,1965,49600,4.96,1,1,NA,NA
"2317","EP071966","GRETCHEN",15,"Eastern Pacific",2,"1966",196607.2,52,23.148,NA,NA,1966,30375,3.0375,1,NA,NA,NA
"2318","EP071967","GEORGETTE",21,"Eastern Pacific",2,"1967",196707.2,52,23.148,NA,NA,1967,28350,2.835,1,NA,NA,NA
"2319","EP071968","GWEN",15,"Eastern Pacific",2,"1968",196807.2,52,23.148,NA,NA,1968,6075,0.6075,1,NA,NA,NA
"2320","EP071969","GLENDA",17,"Eastern Pacific",2,"1969",196907.2,75,33.436,993,1,1969,31525,3.1525,1,1,NA,NA
"2321","EP071970","HELGA",15,"Eastern Pacific",2,"1970",197007.2,58,25.72,NA,NA,1970,12625,1.2625,1,NA,NA,NA
"2322","EP071971","GEORGETTE",29,"Eastern Pacific",2,"1971",197107.2,58,25.72,991,NA,1971,35725,3.5725,1,NA,NA,NA
"2323","EP071972","GWEN",37,"Eastern Pacific",2,"1972",197207.2,127,56.584,941,3,1972,162125,16.2125,1,1,1,NA
"2324","EP071973","GLENDA",25,"Eastern Pacific",2,"1973",197307.2,58,25.72,NA,NA,1973,37875,3.7875,1,NA,NA,NA
"2325","EP071974","GRETCHEN",17,"Eastern Pacific",2,"1974",197407.2,98,43.724,NA,2,1974,23950,2.395,1,1,NA,NA
"2326","EP071975","GEORGETTE",15,"Eastern Pacific",2,"1975",197507.2,46,20.576,NA,NA,1975,8475,0.8475,1,NA,NA,NA
"2327","EP071976","GWEN",54,"Eastern Pacific",2,"1976",197607.2,63,28.292,NA,NA,1976,56800,5.68,1,NA,NA,NA
"2328","EP071977","GLENDA",15,"Eastern Pacific",2,"1977",197707.2,40,18.004,NA,NA,1977,4900,0.49,1,NA,NA,NA
"2329","EP071978","GILMA",29,"Eastern Pacific",2,"1978",197807.2,115,51.44,NA,3,1978,123375,12.3375,1,1,1,NA
"2330","EP071979","GUILLERMO",20,"Eastern Pacific",2,"1979",197907.2,75,33.436,NA,1,1979,33575,3.3575,1,1,NA,NA
"2331","EP071980","GEORGETTE",15,"Eastern Pacific",2,"1980",198007.2,75,33.436,NA,1,1980,17800,1.78,1,1,NA,NA
"2332","EP071981","GREG",39,"Eastern Pacific",2,"1981",198107.2,75,33.436,NA,1,1981,59725,5.9725,1,1,NA,NA
"2333","EP071982","GILMA",28,"Eastern Pacific",2,"1982",198207.2,127,56.584,NA,3,1982,105275,10.5275,1,1,1,NA
"2334","EP071983","GIL",51,"Eastern Pacific",2,"1983",198307.2,92,41.152,NA,1,1983,122025,12.2025,1,1,NA,NA
"2335","EP071984","GENEVIEVE",30,"Eastern Pacific",2,"1984",198407.2,115,51.44,NA,3,1984,121450,12.145,1,1,1,NA
"2336","EP071985","GUILLERMO",18,"Eastern Pacific",2,"1985",198507.2,58,25.72,NA,NA,1985,13425,1.3425,1,NA,NA,NA
"2337","EP071986","GEORGETTE",8,"Eastern Pacific",2,"1986",198607.2,40,18.004,NA,NA,1986,1225,0.1225,1,NA,NA,NA
"2338","EP071987","GREG",28,"Eastern Pacific",2,"1987",198707.2,81,36.008,NA,1,1987,51725,5.1725,1,1,NA,NA
"2339","EP071988","GILMA",25,"Eastern Pacific",2,"1988",198807.2,52,23.148,1000,NA,1988,9700,0.97,1,NA,NA,NA
"2340","EP071989","UNNAMED",14,"Eastern Pacific",2,"1989",198907.2,35,15.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","EP071990","FAUSTO",28,"Eastern Pacific",2,"1990",199007.2,86,38.58,979,1,1990,65850,6.585,1,1,NA,NA
"2342","EP071991","FEFA",40,"Eastern Pacific",2,"1991",199107.2,121,54.012,959,3,1991,195675,19.5675,1,1,1,NA
"2343","EP071992","FRANK",42,"Eastern Pacific",2,"1992",199207.2,144,64.3,935,4,1992,264475,26.4475,1,1,1,1
"2344","EP071993","FERNANDA",42,"Eastern Pacific",2,"1993",199307.2,144,64.3,934,4,1993,285475,28.5475,1,1,1,1
"2345","EP071994","GILMA",40,"Eastern Pacific",2,"1994",199407.2,161,72.016,920,5,1994,246000,24.6,1,1,1,1
"2346","EP071995","FLOSSIE",27,"Eastern Pacific",2,"1995",199507.2,81,36.008,978,1,1995,63875,6.3875,1,1,NA,NA
"2347","EP071996","DOUGLAS",33,"Eastern Pacific",2,"1996",199607.2,132,59.156,946,4,1996,199625,19.9625,1,1,1,1
"2348","EP071997","ENRIQUE",19,"Eastern Pacific",2,"1997",199707.2,115,51.44,960,3,1997,78750,7.875,1,1,1,NA
"2349","EP071998","FRANK",15,"Eastern Pacific",2,"1998",199807.2,46,20.576,1001,NA,1998,7725,0.7725,1,NA,NA,NA
"2350","EP071999","DORA",72,"Eastern Pacific",2,"1999",199907.2,138,61.728,943,4,1999,430700,43.07,1,1,1,1
"2351","EP072000","EMILIA",16,"Eastern Pacific",2,"2000",200007.2,63,28.292,994,NA,2000,24000,2.4,1,NA,NA,NA
"2352","EP072001","FLOSSIE",28,"Eastern Pacific",2,"2001",200107.2,104,46.296,972,2,2001,96625,9.6625,1,1,NA,NA
"2353","EP072002","UNNAMED",9,"Eastern Pacific",2,"2002",200207.2,35,15.432,1008,NA,NA,NA,NA,NA,NA,NA,NA
"2354","EP072003","GUILLERMO",24,"Eastern Pacific",2,"2003",200307.2,58,25.72,997,NA,2003,26575,2.6575,1,NA,NA,NA
"2355","EP072004","ESTELLE",27,"Eastern Pacific",2,"2004",200407.2,69,30.864,989,NA,2004,25700,2.57,1,NA,NA,NA
"2356","EP072005","GREG",19,"Eastern Pacific",2,"2005",200507.2,52,23.148,1000,NA,2005,19400,1.94,1,NA,NA,NA
"2357","EP072006","FABIO",21,"Eastern Pacific",2,"2006",200607.2,52,23.148,1000,NA,2006,12950,1.295,1,NA,NA,NA
"2358","EP072007","DALILA",34,"Eastern Pacific",2,"2007",200707.2,58,25.72,995,NA,2007,24025,2.4025,1,NA,NA,NA
"2359","EP072008","FAUSTO",33,"Eastern Pacific",2,"2008",200807.2,92,41.152,977,1,2008,101200,10.12,1,1,NA,NA
"2360","EP072009","ENRIQUE",20,"Eastern Pacific",2,"2009",200907.2,63,28.292,994,NA,2009,24750,2.475,1,NA,NA,NA
"2361","EP072010","ESTELLE",26,"Eastern Pacific",2,"2010",201007.2,63,28.292,994,NA,2010,26500,2.65,1,NA,NA,NA
"2362","EP072011","GREG",26,"Eastern Pacific",2,"2011",201107.2,86,38.58,979,1,2011,46725,4.6725,1,1,NA,NA
"2363","EP072012","GILMA",33,"Eastern Pacific",2,"2012",201207.2,81,36.008,984,1,2012,48250,4.825,1,1,NA,NA
"2364","EP072013","GIL",32,"Eastern Pacific",2,"2013",201307.2,86,38.58,985,1,2013,66825,6.6825,1,1,NA,NA
"2365","EP072014","GENEVIEVE",87,"Eastern Pacific",2,"2014",201407.2,161,72.016,918,5,2014,143075,14.3075,1,1,1,1
"2366","EP072015","FELICIA",22,"Eastern Pacific",2,"2015",201507.2,40,18.004,1004,NA,2015,2450,0.245,1,NA,NA,NA
"2367","EP072016","FRANK",39,"Eastern Pacific",2,"2016",201607.2,86,38.58,979,1,2016,83100,8.31,1,1,NA,NA
"2368","EP081951","UNNAMED",21,"Eastern Pacific",2,"1951",195108.2,86,38.58,NA,1,1951,118125,11.8125,1,1,NA,NA
"2369","EP081954","UNNAMED",27,"Eastern Pacific",2,"1954",195408.2,52,23.148,NA,NA,1954,54675,5.4675,1,NA,NA,NA
"2370","EP081956","UNNAMED",4,"Eastern Pacific",2,"1956",195608.2,52,23.148,NA,NA,1956,8100,0.81,1,NA,NA,NA
"2371","EP081957","UNNAMED",21,"Eastern Pacific",2,"1957",195708.2,86,38.58,NA,1,1957,95625,9.5625,1,1,NA,NA
"2372","EP081958","UNNAMED",27,"Eastern Pacific",2,"1958",195808.2,104,46.296,NA,2,1958,154350,15.435,1,1,NA,NA
"2373","EP081959","UNNAMED",9,"Eastern Pacific",2,"1959",195908.2,52,23.148,NA,NA,1959,18225,1.8225,1,NA,NA,NA
"2374","EP081961","REBECCA",5,"Eastern Pacific",2,"1961",196108.2,52,23.148,NA,NA,1961,10125,1.0125,1,NA,NA,NA
"2375","EP081962","UNNAMED",19,"Eastern Pacific",2,"1962",196208.2,52,23.148,NA,NA,1962,30375,3.0375,1,NA,NA,NA
"2376","EP081965","FLORENCE",31,"Eastern Pacific",2,"1965",196508.2,52,23.148,NA,NA,1965,22275,2.2275,1,NA,NA,NA
"2377","EP081966","HELGA",33,"Eastern Pacific",2,"1966",196608.2,86,38.58,NA,1,1966,70200,7.02,1,1,NA,NA
"2378","EP081967","ILSA",25,"Eastern Pacific",2,"1967",196708.2,69,30.864,NA,NA,1967,48150,4.815,1,NA,NA,NA
"2379","EP081968","HYACINTH",19,"Eastern Pacific",2,"1968",196808.2,52,23.148,NA,NA,1968,16200,1.62,1,NA,NA,NA
"2380","EP081969","HEATHER",27,"Eastern Pacific",2,"1969",196908.2,63,28.292,NA,NA,1969,25300,2.53,1,NA,NA,NA
"2381","EP081970","IONE 2",17,"Eastern Pacific",2,"1970",197008.2,52,23.148,NA,NA,1970,14975,1.4975,1,NA,NA,NA
"2382","EP081971","HILARY",49,"Eastern Pacific",2,"1971",197108.2,98,43.724,964,2,1971,182175,18.2175,1,1,NA,NA
"2383","EP081972","HYACINTH",41,"Eastern Pacific",2,"1972",197208.2,127,56.584,962,3,1972,165175,16.5175,1,1,1,NA
"2384","EP081973","HEATHER",7,"Eastern Pacific",2,"1973",197308.2,52,23.148,NA,NA,1973,8100,0.81,1,NA,NA,NA
"2385","EP081974","HELGA",15,"Eastern Pacific",2,"1974",197408.2,46,20.576,NA,NA,1974,10550,1.055,1,NA,NA,NA
"2386","EP081975","HILARY",19,"Eastern Pacific",2,"1975",197508.2,58,25.72,NA,NA,1975,25200,2.52,1,NA,NA,NA
"2387","EP081976","HYACINTH",31,"Eastern Pacific",2,"1976",197608.2,115,51.44,NA,3,1976,140825,14.0825,1,1,1,NA
"2388","EP081977","HEATHER",15,"Eastern Pacific",2,"1977",197708.2,86,38.58,NA,1,1977,40925,4.0925,1,1,NA,NA
"2389","EP081978","HECTOR",32,"Eastern Pacific",2,"1978",197808.2,138,61.728,NA,4,1978,166000,16.6,1,1,1,1
"2390","EP081979","HILDA",12,"Eastern Pacific",2,"1979",197908.2,46,20.576,NA,NA,1979,4425,0.4425,1,NA,NA,NA
"2391","EP081980","HOWARD",30,"Eastern Pacific",2,"1980",198008.2,104,46.296,NA,2,1980,120625,12.0625,1,1,NA,NA
"2392","EP081981","HILARY",29,"Eastern Pacific",2,"1981",198108.2,86,38.58,NA,1,1981,59425,5.9425,1,1,NA,NA
"2393","EP081982","HECTOR",22,"Eastern Pacific",2,"1982",198208.2,75,33.436,NA,1,1982,43625,4.3625,1,1,NA,NA
"2394","EP081983","HENRIETTE",42,"Eastern Pacific",2,"1983",198308.2,132,59.156,NA,4,1983,227350,22.735,1,1,1,1
"2395","EP081984","HERNAN",19,"Eastern Pacific",2,"1984",198408.2,52,23.148,NA,NA,1984,13050,1.305,1,NA,NA,NA
"2396","EP081985","HILDA",11,"Eastern Pacific",2,"1985",198508.2,40,18.004,NA,NA,1985,6125,0.6125,1,NA,NA,NA
"2397","EP081986","HOWARD",9,"Eastern Pacific",2,"1986",198608.2,40,18.004,NA,NA,1986,7350,0.735,1,NA,NA,NA
"2398","EP081987","HILARY",35,"Eastern Pacific",2,"1987",198708.2,121,54.012,NA,3,1987,173675,17.3675,1,1,1,NA
"2399","EP081988","HECTOR",41,"Eastern Pacific",2,"1988",198808.2,144,64.3,935,4,1988,225400,22.54,1,1,1,1
"2400","EP081989","ERICK",10,"Eastern Pacific",2,"1989",198908.2,40,18.004,1005,NA,1989,3675,0.3675,1,NA,NA,NA
"2401","EP081990","GENEVIEVE",35,"Eastern Pacific",2,"1990",199008.2,104,46.296,970,2,1990,116750,11.675,1,1,NA,NA
"2402","EP081991","GUILLERMO",28,"Eastern Pacific",2,"1991",199108.2,81,36.008,983,1,1991,59975,5.9975,1,1,NA,NA
"2403","EP081992","GEORGETTE",48,"Eastern Pacific",2,"1992",199208.2,109,48.868,964,2,1992,208300,20.83,1,1,NA,NA
"2404","EP081993","GREG",56,"Eastern Pacific",2,"1993",199308.2,132,59.156,948,4,1993,322800,32.28,1,1,1,1
"2405","EP081994","LI",70,"Eastern Pacific",2,"1994",199408.2,75,33.436,NA,1,1994,62850,6.285,1,1,NA,NA
"2406","EP081995","GIL",28,"Eastern Pacific",2,"1995",199508.2,63,28.292,993,NA,1995,51975,5.1975,1,NA,NA,NA
"2407","EP081996","ELIDA",29,"Eastern Pacific",2,"1996",199608.2,63,28.292,994,NA,1996,24000,2.4,1,NA,NA,NA
"2408","EP081997","FELICIA",33,"Eastern Pacific",2,"1997",199708.2,132,59.156,948,4,1997,168300,16.83,1,1,1,1
"2409","EP081998","GEORGETTE",26,"Eastern Pacific",2,"1998",199808.2,115,51.44,960,3,1998,111800,11.18,1,1,1,NA
"2410","EP081999","EUGENE",39,"Eastern Pacific",2,"1999",199908.2,109,48.868,964,2,1999,147150,14.715,1,1,NA,NA
"2411","EP082000","FABIO",19,"Eastern Pacific",2,"2000",200008.2,52,23.148,1000,NA,2000,12150,1.215,1,NA,NA,NA
"2412","EP082001","GIL",23,"Eastern Pacific",2,"2001",200108.2,98,43.724,975,2,2001,75350,7.535,1,1,NA,NA
"2413","EP082002","FAUSTO",51,"Eastern Pacific",2,"2002",200208.2,144,64.3,936,4,2002,173650,17.365,1,1,1,1
"2414","EP082003","HILDA",18,"Eastern Pacific",2,"2003",200308.2,40,18.004,1004,NA,2003,8575,0.8575,1,NA,NA,NA
"2415","EP082004","FRANK",18,"Eastern Pacific",2,"2004",200408.2,86,38.58,979,1,2004,36975,3.6975,1,1,NA,NA
"2416","EP082005","HILARY",34,"Eastern Pacific",2,"2005",200508.2,104,46.296,970,2,2005,100675,10.0675,1,1,NA,NA
"2417","EP082006","GILMA",17,"Eastern Pacific",2,"2006",200608.2,40,18.004,1004,NA,2006,3675,0.3675,1,NA,NA,NA
"2418","EP082007","ERICK",7,"Eastern Pacific",2,"2007",200708.2,40,18.004,1004,NA,2007,4900,0.49,1,NA,NA,NA
"2419","EP082008","GENEVIEVE",40,"Eastern Pacific",2,"2008",200808.2,75,33.436,987,1,2008,56750,5.675,1,1,NA,NA
"2420","EP082009","FELICIA",33,"Eastern Pacific",2,"2009",200908.2,144,64.3,935,4,2009,202400,20.24,1,1,1,1
"2421","EP082010","EIGHT",12,"Eastern Pacific",2,"2010",201008.2,35,15.432,1003,NA,NA,NA,NA,NA,NA,NA,NA
"2422","EP082011","EIGHT",10,"Eastern Pacific",2,"2011",201108.2,35,15.432,1002,NA,NA,NA,NA,NA,NA,NA,NA
"2423","EP082012","HECTOR",36,"Eastern Pacific",2,"2012",201208.2,52,23.148,995,NA,2012,22225,2.2225,1,NA,NA,NA
"2424","EP082013","HENRIETTE",41,"Eastern Pacific",2,"2013",201308.2,104,46.296,976,2,2013,119000,11.9,1,1,NA,NA
"2425","EP082014","HERNAN",22,"Eastern Pacific",2,"2014",201408.2,75,33.436,992,1,2014,29800,2.98,1,1,NA,NA
"2426","EP082015","EIGHT",16,"Eastern Pacific",2,"2015",201508.2,35,15.432,1006,NA,NA,NA,NA,NA,NA,NA,NA
"2427","EP082016","GEORGETTE",37,"Eastern Pacific",2,"2016",201608.2,132,59.156,952,4,2016,108100,10.81,1,1,1,1
"2428","EP091951","UNNAMED",13,"Eastern Pacific",2,"1951",195109.2,52,23.148,NA,NA,1951,26325,2.6325,1,NA,NA,NA
"2429","EP091954","UNNAMED",17,"Eastern Pacific",2,"1954",195409.2,86,38.58,NA,1,1954,95625,9.5625,1,1,NA,NA
"2430","EP091956","UNNAMED",11,"Eastern Pacific",2,"1956",195609.2,86,38.58,NA,1,1956,61875,6.1875,1,1,NA,NA
"2431","EP091957","UNNAMED",11,"Eastern Pacific",2,"1957",195709.2,86,38.58,NA,1,1957,61875,6.1875,1,1,NA,NA
"2432","EP091958","UNNAMED",7,"Eastern Pacific",2,"1958",195809.2,52,23.148,NA,NA,1958,10125,1.0125,1,NA,NA,NA
"2433","EP091959","UNNAMED",31,"Eastern Pacific",2,"1959",195909.2,86,38.58,NA,1,1959,163125,16.3125,1,1,NA,NA
"2434","EP091961","SIMONE",10,"Eastern Pacific",2,"1961",196109.2,52,23.148,NA,NA,1961,4050,0.405,1,NA,NA,NA
"2435","EP091962","DOREEN",17,"Eastern Pacific",2,"1962",196209.2,86,38.58,NA,1,1962,86400,8.64,1,1,NA,NA
"2436","EP091965","GLENDA",37,"Eastern Pacific",2,"1965",196509.2,52,23.148,NA,NA,1965,74925,7.4925,1,NA,NA,NA
"2437","EP091966","IONE",11,"Eastern Pacific",2,"1966",196609.2,52,23.148,NA,NA,1966,8100,0.81,1,NA,NA,NA
"2438","EP091967","JEWEL",17,"Eastern Pacific",2,"1967",196709.2,86,38.58,NA,1,1967,46350,4.635,1,1,NA,NA
"2439","EP091968","IVA",21,"Eastern Pacific",2,"1968",196809.2,52,23.148,NA,NA,1968,28350,2.835,1,NA,NA,NA
"2440","EP091969","IRAH",15,"Eastern Pacific",2,"1969",196909.2,52,23.148,NA,NA,1969,24300,2.43,1,NA,NA,NA
"2441","EP091970","IONE 1",5,"Eastern Pacific",2,"1970",197009.2,58,25.72,NA,NA,1970,5325,0.5325,1,NA,NA,NA
"2442","EP091971","ILSA",36,"Eastern Pacific",2,"1971",197109.2,115,51.44,978,3,1971,107950,10.795,1,1,1,NA
"2443","EP091972","IVA",33,"Eastern Pacific",2,"1972",197209.2,52,23.148,999,NA,1972,23925,2.3925,1,NA,NA,NA
"2444","EP091973","IRAH",21,"Eastern Pacific",2,"1973",197309.2,109,48.868,955,2,1973,73525,7.3525,1,1,NA,NA
"2445","EP091974","IONE",42,"Eastern Pacific",2,"1974",197409.2,115,51.44,NA,3,1974,122950,12.295,1,1,1,NA
"2446","EP091975","ILSA",35,"Eastern Pacific",2,"1975",197509.2,104,46.296,NA,2,1975,167125,16.7125,1,1,NA,NA
"2447","EP091976","IVA",37,"Eastern Pacific",2,"1976",197609.2,132,59.156,NA,4,1976,162300,16.23,1,1,1,1
"2448","EP091978","IVA",17,"Eastern Pacific",2,"1978",197809.2,75,33.436,NA,1,1978,44450,4.445,1,1,NA,NA
"2449","EP091979","IGNACIO",29,"Eastern Pacific",2,"1979",197909.2,144,64.3,938,4,1979,131300,13.13,1,1,1,1
"2450","EP091980","ISIS",24,"Eastern Pacific",2,"1980",198009.2,98,43.724,NA,2,1980,83675,8.3675,1,1,NA,NA
"2451","EP091981","IRWIN",15,"Eastern Pacific",2,"1981",198109.2,52,23.148,NA,NA,1981,7725,0.7725,1,NA,NA,NA
"2452","EP091982","IVA",30,"Eastern Pacific",2,"1982",198209.2,40,18.004,NA,NA,1982,4900,0.49,1,NA,NA,NA
"2453","EP091983","ISMAEL",24,"Eastern Pacific",2,"1983",198309.2,98,43.724,NA,2,1983,72075,7.2075,1,1,NA,NA
"2454","EP091984","ISELLE",36,"Eastern Pacific",2,"1984",198409.2,132,59.156,NA,4,1984,162550,16.255,1,1,1,1
"2455","EP091985","IGNACIO",25,"Eastern Pacific",2,"1985",198509.2,132,59.156,NA,4,1985,156375,15.6375,1,1,1,1
"2456","EP091986","ISIS",18,"Eastern Pacific",2,"1986",198609.2,52,23.148,NA,NA,1986,21050,2.105,1,NA,NA,NA
"2457","EP091987","IRWIN",23,"Eastern Pacific",2,"1987",198709.2,63,28.292,NA,NA,1987,50550,5.055,1,NA,NA,NA
"2458","EP091988","IVA",36,"Eastern Pacific",2,"1988",198809.2,104,46.296,968,2,1988,98311,9.8311,1,1,NA,NA
"2459","EP091989","FLOSSIE",19,"Eastern Pacific",2,"1989",198909.2,40,18.004,1004,NA,1989,7350,0.735,1,NA,NA,NA
"2460","EP091990","HERNAN",47,"Eastern Pacific",2,"1990",199009.2,155,69.444,928,4,1990,305650,30.565,1,1,1,1
"2461","EP091991","HILDA",26,"Eastern Pacific",2,"1991",199109.2,63,28.292,992,NA,1991,31350,3.135,1,NA,NA,NA
"2462","EP091992","HOWARD",19,"Eastern Pacific",2,"1992",199209.2,63,28.292,992,NA,1992,28300,2.83,1,NA,NA,NA
"2463","EP091993","HILARY",42,"Eastern Pacific",2,"1993",199309.2,121,54.012,957,3,1993,151650,15.165,1,1,1,NA
"2464","EP091994","HECTOR",12,"Eastern Pacific",2,"1994",199409.2,63,28.292,993,NA,1994,16500,1.65,1,NA,NA,NA
"2465","EP091995","HENRIETTE",29,"Eastern Pacific",2,"1995",199509.2,98,43.724,970,2,1995,79325,7.9325,1,1,NA,NA
"2466","EP091996","FAUSTO",21,"Eastern Pacific",2,"1996",199609.2,121,54.012,955,3,1996,96475,9.6475,1,1,1,NA
"2467","EP091997","GUILLERMO",99,"Eastern Pacific",2,"1997",199709.2,161,72.016,919,5,1997,399900,39.99,1,1,1,1
"2468","EP091998","HOWARD",40,"Eastern Pacific",2,"1998",199809.2,150,66.872,932,4,1998,292650,29.265,1,1,1,1
"2469","EP091999","UNNAMED",8,"Eastern Pacific",2,"1999",199909.2,35,15.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470","EP092000","GILMA",25,"Eastern Pacific",2,"2000",200009.2,81,36.008,984,1,2000,43475,4.3475,1,1,NA,NA
"2471","EP092001","HENRIETTE",17,"Eastern Pacific",2,"2001",200109.2,63,28.292,994,NA,2001,26350,2.635,1,NA,NA,NA
"2472","EP092002","GENEVIEVE",26,"Eastern Pacific",2,"2002",200209.2,69,30.864,989,NA,2002,36025,3.6025,1,NA,NA,NA
"2473","EP092003","IGNACIO",22,"Eastern Pacific",2,"2003",200309.2,104,46.296,970,2,2003,67050,6.705,1,1,NA,NA
"2474","EP092004","UNNAMED",19,"Eastern Pacific",2,"2004",200409.2,35,15.432,1005,NA,NA,NA,NA,NA,NA,NA,NA
